Player,Age,Position,Teams,Games Played,Minutes Played,Regular Season PER,Postseason PER,rsPCP,rsPCP_Adjusted,psPCP,TPS,rsPIM,psPIM
Kyle Lowry,31,PG,TOR,78,2510,19.5,19.9,0.094,0.094,0.13,0.286,67.7,37.2
Carmelo Anthony,33,PF,OKC,78,2501,12.7,9.7,0.071,0.071,0.104,0.2,41.5,20.8
Eric Gordon,29,SG,HOU,69,2154,15.2,12.1,0.073,0.073,0.095,0.667,57.9,63.4
Blake Griffin,28,PF,"LAC, DET",58,1970,18.5,,"0.073, 0.077",0.075,0,0.0,37.1,0.0
JJ Redick,33,SG,PHI,70,2116,15.9,14.9,0.074,0.074,0.121,0.371,46.9,44.9
Otto Porter Jr.,24,SF,WAS,77,2432,18.3,12.9,0.099,0.099,0.119,0.2,51.9,23.8
Jordan Clarkson,25,SG,"LAL, CLE",81,1888,15.4,3.2,"0.072, 0.054",0.066,0.023,0.631,31.5,0.0
Jayson Tatum,19,SF,BOS,80,2443,15.2,16.2,0.072,0.072,0.12,0.609,48.3,73.1
Chris Paul,32,PG,HOU,58,1847,24.4,22.8,0.118,0.118,0.179,0.667,93.6,119.4
Steven Adams,24,C,OKC,76,2487,20.6,16.0,0.115,0.115,0.172,0.2,67.3,34.4
Josh Richardson,24,SF,MIA,81,2689,13.6,12.8,0.065,0.065,0.13,0.111,34.9,14.4
Kevin Love,29,C,CLE,59,1651,22.4,15.5,0.078,0.078,0.111,0.631,47.6,70.0
Clint Capela,23,C,HOU,74,2034,24.5,24.1,0.118,0.118,0.189,0.667,93.6,126.1
E'Twaun Moore,28,SG,NOP,82,2586,12.1,8.7,0.058,0.058,0.079,0.4,33.9,31.6
Jaylen Brown,21,SG,BOS,70,2152,13.6,16.0,0.065,0.065,0.118,0.609,43.6,71.9
Robert Covington,27,SF,PHI,80,2532,12.9,9.6,0.06,0.06,0.078,0.371,38.0,28.9
Ricky Rubio,27,PG,UTA,77,2254,15.4,15.9,0.071,0.071,0.123,0.347,41.5,42.7
Taj Gibson,32,PF,MIN,82,2726,15.4,10.5,0.083,0.083,0.104,0.111,47.6,11.5
Jeff Teague,29,PG,MIN,70,2311,16.4,13.2,0.089,0.089,0.13,0.111,51.0,14.4
Marco Belinelli,31,SG,"ATL, PHI",80,1947,14.2,12.8,"0.062, 0.066",0.063,0.104,0.371,26.5,0.0
Serge Ibaka,28,PF,TOR,76,2093,14.7,10.9,0.071,0.071,0.071,0.286,51.1,20.3
Thaddeus Young,29,PF,IND,81,2607,14.8,17.9,0.071,0.071,0.146,0.273,41.5,39.9
Kelly Oubre Jr.,22,SF,WAS,81,2231,11.9,9.8,0.065,0.065,0.091,0.2,34.1,18.2
Derrick Favors,26,C,UTA,77,2153,18.8,16.4,0.086,0.086,0.127,0.347,50.3,44.1
Joe Ingles,30,SF,UTA,82,2578,14.4,12.3,0.066,0.066,0.095,0.347,38.6,33.0
Al Horford,31,C,BOS,72,2277,17.6,20.1,0.084,0.084,0.149,0.609,56.4,90.7
Terry Rozier,23,PG,BOS,80,2068,15.1,17.3,0.072,0.072,0.128,0.609,48.3,78.0
Rodney Hood,25,SG,"UTA, CLE",60,1616,12.7,8.4,"0.069, 0.044",0.06,"0.0, 0.06",0.631,35.6,37.9
Kelly Olynyk,26,PF,MIA,76,1779,17.8,17.4,0.086,0.086,0.177,0.111,46.2,19.6
Wayne Ellington,30,SG,MIA,77,2041,12.5,8.1,0.06,0.06,0.082,0.111,32.2,9.1
Domantas Sabonis,21,C,IND,74,1810,17.5,18.7,0.084,0.084,0.152,0.273,49.1,41.5
Darren Collison,30,PG,IND,69,2018,18.8,14.8,0.091,0.091,0.121,0.273,53.2,33.0
Jeff Green,31,PF,CLE,78,1828,14.8,10.3,0.052,0.052,0.074,0.631,31.7,46.7
Tyler Johnson,25,PG,MIA,72,2052,13.0,14.4,0.062,0.062,0.146,0.111,33.3,0.0
Markieff Morris,28,PF,WAS,73,1968,13.2,13.5,0.072,0.072,0.125,0.2,37.7,25.0
Myles Turner,21,C,IND,65,1836,16.6,15.3,0.08,0.08,0.125,0.273,46.8,34.1
Jamal Crawford,37,SG,MIN,80,1653,13.0,15.6,0.07,0.07,0.154,0.111,40.1,17.1
Patty Mills,29,PG,SAS,82,2107,11.8,10.4,0.051,0.051,0.161,0.111,29.2,17.9
John Wall,27,PG,WAS,41,1410,19.1,24.2,0.104,0.104,0.224,0.2,54.5,44.8
Elfrid Payton,23,PG,"ORL, PHO",63,1808,13.1,,"0.085, 0.056",0.076,0,0.0,22.4,0.0
James Johnson,30,PF,MIA,73,1943,15.8,16.3,0.076,0.076,0.166,0.111,40.8,18.4
Trevor Ariza,32,SF,HOU,67,2269,11.8,7.6,0.057,0.057,0.06,0.667,45.2,40.0
Pau Gasol,37,C,SAS,77,1812,18.9,15.0,0.082,0.082,0.233,0.111,47.0,0.0
Draymond Green,27,PF,GSW,70,2287,16.1,16.2,0.065,0.065,0.085,0.952,46.0,80.9
Jae Crowder,27,SF,"CLE, UTA",80,2090,10.8,8.4,"0.036, 0.05",0.041,"0.0, 0.065",0.347,24.4,22.6
Dwyane Wade,36,SG,"CLE, MIA",67,1536,13.1,17.4,"0.056, 0.063",0.058,"0.0, 0.177",0.111,34.1,19.6
Lance Stephenson,27,SG,IND,82,1850,12.4,13.8,0.06,0.06,0.112,0.273,35.1,30.6
Rudy Gobert,25,C,UTA,56,1816,20.7,19.4,0.095,0.095,0.15,0.347,55.6,52.0
Hassan Whiteside,28,C,MIA,54,1364,24.1,6.9,0.116,0.116,0.07,0.111,62.3,0.0
Marcus Morris,28,PF,BOS,54,1442,14.5,9.3,0.069,0.069,0.069,0.609,46.3,42.0
C.J. Miles,30,SF,TOR,70,1337,13.0,13.1,0.062,0.062,0.086,0.286,44.6,24.6
Marcin Gortat,33,C,WAS,82,2075,14.7,11.6,0.08,0.08,0.107,0.2,41.9,21.4
Jerami Grant,23,PF,OKC,81,1647,16.2,11.3,0.09,0.09,0.121,0.2,52.6,24.2
Kyle Korver,36,SG,CLE,73,1574,13.4,11.4,0.047,0.047,0.082,0.631,28.7,51.7
Mike Scott,29,PF,WAS,76,1406,13.6,19.1,0.074,0.074,0.177,0.2,38.8,35.4
George Hill,31,PG,"SAC, CLE",67,1812,12.2,10.5,"0.07, 0.043",0.06,0.075,0.631,24.2,0.0
John Henson,27,C,MIL,76,1970,15.7,15.0,0.059,0.059,0.149,0.273,31.7,0.0
J.R. Smith,32,SG,CLE,80,2244,8.4,6.7,0.029,0.029,0.048,0.631,17.7,30.3
Fred VanVleet,23,PG,TOR,76,1520,15.9,8.1,0.076,0.076,0.053,0.286,54.7,15.2
Avery Bradley,27,SG,"DET, LAC",46,1433,9.0,,"0.04, 0.032",0.039,0,0.0,18.7,0.0
Rudy Gay,31,PF,SAS,57,1231,18.0,11.3,0.078,0.078,0.175,0.111,44.7,19.4
Dejounte Murray,21,PG,SAS,81,1743,15.1,16.3,0.065,0.065,0.253,0.111,37.2,0.0
Cory Joseph,26,PG,IND,82,2210,11.0,12.7,0.053,0.053,0.104,0.273,31.0,28.4
Evan Turner,29,SF,POR,79,2034,9.9,8.3,0.054,0.054,0.165,0.0,32.3,0.0
Al-Farouq Aminu,27,PF,POR,69,2072,12.0,21.3,0.065,0.065,0.423,0.0,38.9,0.0
Shabazz Napier,26,PG,POR,74,1535,14.2,4.3,0.077,0.077,0.085,0.0,46.0,0.0
Darius Miller,27,SF,NOP,82,1944,9.3,8.6,0.045,0.045,0.079,0.4,26.3,31.6
Doug McDermott,26,SF,"NYK, DAL",81,1768,11.5,,"0.039, 0.05",0.043,0,0.0,14.1,0.0
Malcolm Brogdon,25,PG,MIL,48,1436,14.3,7.9,0.054,0.054,0.079,0.273,29.0,21.6
Ryan Anderson,29,PF,HOU,66,1725,12.6,7.0,0.061,0.061,0.055,0.667,48.4,0.0
Danny Green,30,SG,SAS,70,1791,11.4,2.7,0.049,0.049,0.042,0.111,28.1,4.7
Devin Harris,34,PG,"DAL, DEN",71,1340,12.4,,"0.059, 0.056",0.058,0,0.0,22.7,0.0
Pascal Siakam,23,PF,TOR,81,1679,14.5,14.0,0.07,0.07,0.092,0.286,50.4,26.3
Kyle Anderson,24,SF,SAS,74,1978,15.9,17.5,0.069,0.069,0.271,0.111,39.5,0.0
Nick Young,32,SG,GSW,80,1393,10.0,3.1,0.04,0.04,0.016,0.952,28.3,15.2
Larry Nance Jr.,25,C,"LAL, CLE",66,1421,21.5,20.3,"0.082, 0.075",0.079,0.146,0.631,38.9,0.0
Jakob Poeltl,22,C,TOR,82,1524,17.5,14.6,0.084,0.084,0.096,0.286,60.5,27.5
Raymond Felton,33,PG,OKC,82,1365,13.0,12.4,0.073,0.073,0.133,0.2,42.7,0.0
Bryn Forbes,24,SG,SAS,80,1517,9.1,5.5,0.039,0.039,0.085,0.111,22.3,0.0
Delon Wright,25,PG,TOR,69,1433,16.5,18.0,0.079,0.079,0.118,0.286,56.9,33.7
Emmanuel Mudiay,21,PG,"DEN, NYK",64,1245,10.2,,"0.056, 0.04",0.05,0,0.0,25.5,0.0
Ian Clark,26,SG,NOP,74,1455,9.4,8.1,0.045,0.045,0.074,0.4,26.3,29.6
Marcus Smart,23,SG,BOS,54,1614,10.8,11.7,0.051,0.051,0.087,0.609,34.2,53.0
Rajon Rondo,31,PG,NOP,65,1705,15.3,15.6,0.073,0.073,0.142,0.4,42.7,56.8
Justise Winslow,21,PF,MIA,68,1680,11.5,12.1,0.055,0.055,0.123,0.111,29.5,13.7
Greg Monroe,27,C,"MIL, PHO, BOS",51,1040,23.0,15.9,"0.042, 0.09, 0.11",0.095,"0.0, 0.118",0.609,48.9,0.0
Tony Snell,26,SG,MIL,75,2053,8.5,3.5,0.032,0.032,0.035,0.273,17.2,9.6
James Ennis III,27,SF,"MEM, DET",72,1604,11.2,,"0.045, 0.046",0.045,0,0.0,15.7,0.0
P.J. Tucker,32,PF,HOU,82,2281,8.3,11.8,0.04,0.04,0.093,0.667,31.7,62.0
Gerald Green,32,SG,HOU,41,929,14.1,10.1,0.068,0.068,0.079,0.667,53.9,52.7
David West,37,C,GSW,73,999,20.9,19.2,0.084,0.084,0.101,0.952,59.4,96.2
Alec Burks,26,SG,UTA,64,1059,13.1,22.3,0.06,0.06,0.173,0.347,35.1,60.0
Isaiah Thomas,28,PG,"CLE, LAL",32,862,12.8,,"0.043, 0.054",0.049,0.0,0.0,24.5,0.0
Aron Baynes,31,C,BOS,81,1485,12.0,15.6,0.057,0.057,0.115,0.609,38.2,70.0
T.J. McConnell,25,PG,PHI,76,1706,12.5,17.8,0.058,0.058,0.145,0.371,36.8,53.8
Bam Adebayo,20,C,MIA,69,1368,15.7,6.1,0.075,0.075,0.062,0.111,40.3,0.0
Gorgui Dieng,28,C,MIN,79,1333,14.7,11.2,0.079,0.079,0.11,0.111,45.3,0.0
Luc Mbah a Moute,31,PF,HOU,61,1564,10.3,2.6,0.05,0.05,0.02,0.667,39.6,13.3
Nemanja Bjelica,29,PF,MIN,67,1371,12.6,21.6,0.068,0.068,0.213,0.111,39.0,0.0
Pat Connaughton,25,SG,POR,82,1488,9.3,9.0,0.05,0.05,0.179,0.0,29.9,0.0
Tyler Zeller,28,C,"BRK, MIL",66,1109,17.1,13.4,"0.065, 0.064",0.065,0.133,0.273,26.6,0.0
OG Anunoby,20,SF,TOR,74,1481,10.0,12.7,0.048,0.048,0.083,0.286,34.6,23.7
Jonas Jerebko,30,PF,UTA,74,1134,13.2,9.1,0.061,0.061,0.071,0.347,35.7,0.0
Trevor Booker,30,PF,"BRK, PHI, IND",68,1158,14.7,13.3,"0.066, 0.067, 0.071",0.068,"0.0, 0.108",0.273,37.0,0.0
Tony Parker,35,PG,SAS,55,1071,12.7,7.8,0.055,0.055,0.121,0.111,31.5,0.0
Dante Cunningham,30,SF,"NOP, BRK",73,1562,13.8,,"0.04, 0.059",0.046,0.0,0.0,22.4,0.0
Tyus Jones,21,PG,MIN,82,1467,14.1,6.1,0.076,0.076,0.06,0.111,43.5,0.0
Ed Davis,28,C,POR,78,1471,15.5,6.1,0.084,0.084,0.121,0.0,50.2,0.0
Shaun Livingston,32,PG,GSW,71,1129,11.6,12.6,0.047,0.047,0.066,0.952,33.2,62.8
Jabari Parker,22,PF,MIL,31,743,17.1,15.9,0.064,0.064,0.158,0.273,34.4,43.1
Maurice Harkless,24,SF,POR,59,1264,12.6,13.0,0.068,0.068,0.258,0.0,40.7,0.0
Norman Powell,24,SG,TOR,70,1062,8.5,1.3,0.041,0.041,0.009,0.286,29.5,0.0
Andre Iguodala,34,SF,GSW,64,1622,11.2,14.7,0.045,0.045,0.077,0.952,31.8,73.3
Corey Brewer,31,SG,"LAL, OKC",72,1208,14.2,11.8,"0.038, 0.079",0.048,0.127,0.2,23.7,0.0
Zaza Pachulia,33,C,GSW,69,972,17.0,35.6,0.069,0.069,0.187,0.952,48.8,0.0
Joe Johnson,36,SF,"UTA, HOU",55,1205,6.8,1.5,"0.041, 0.033",0.038,"0.0, 0.012",0.667,24.9,0.0
Ian Mahinmi,31,C,WAS,77,1145,12.2,30.3,0.066,0.066,0.28,0.2,34.6,0.0
Thon Maker,20,C,MIL,74,1238,10.2,11.2,0.038,0.038,0.111,0.273,20.4,30.3
Royce O'Neale,24,SF,UTA,69,1150,10.8,9.5,0.05,0.05,0.074,0.347,29.2,25.7
Amir Johnson,30,C,PHI,74,1171,14.9,15.2,0.069,0.069,0.124,0.371,43.7,0.0
Mike James,27,PG,"PHO, NOP",36,687,3.5,,"0.061, 0.017",0.056,0.0,0.4,15.0,0.0
Sean Kilpatrick,28,SG,"BRK, MIL, LAC, CHI",52,640,17.7,,"0.021, 0.043, 0.037, 0.074",0.041,0.0,0.0,18.1,0.0
Patrick Patterson,28,PF,OKC,82,1270,10.0,4.4,0.056,0.056,0.047,0.2,32.8,0.0
Quinn Cook,24,PG,GSW,33,740,12.8,13.3,0.052,0.052,0.07,0.952,36.8,66.6
Richaun Holmes,24,C,PHI,48,746,17.4,-4.1,0.081,0.081,-0.033,0.371,51.4,0.0
JaVale McGee,30,C,GSW,65,615,22.3,23.6,0.09,0.09,0.124,0.952,63.6,118.0
Jerryd Bayless,29,SG,PHI,39,925,7.5,0.0,0.035,0.035,0.0,0.371,22.2,0.0
Tristan Thompson,26,C,CLE,53,1072,13.6,15.0,0.048,0.048,0.108,0.631,29.3,68.1
Zach Collins,20,C,POR,66,1045,7.5,11.7,0.041,0.041,0.232,0.0,24.5,0.0
Kevon Looney,21,C,GSW,66,910,14.8,12.1,0.06,0.06,0.063,0.952,42.4,60.0
Channing Frye,34,C,"CLE, LAL",53,695,10.2,,"0.049, 0.043",0.048,0.0,0.0,27.9,0.0
Noah Vonleh,22,PF,"POR, CHI",54,875,13.9,,"0.065, 0.058",0.062,0.0,0.0,31.2,0.0
Jordan Bell,23,C,GSW,57,809,18.0,14.6,0.073,0.073,0.077,0.952,51.6,73.3
Luke Babbitt,28,SF,"ATL, MIA",50,715,1.3,-13.5,"0.053, 0.006",0.041,-0.137,0.111,12.3,0.0
Cheick Diallo,21,PF,NOP,52,581,17.0,4.7,0.082,0.082,0.043,0.4,48.0,0.0
Jameer Nelson,35,PG,"NOP, DET",50,1013,2.6,,"0.043, 0.011",0.039,0.0,0.0,22.4,0.0
Cedi Osman,22,SF,CLE,61,672,11.0,5.6,0.039,0.039,0.04,0.631,23.8,0.0
Justin Anderson,24,SF,PHI,38,519,13.0,2.5,0.06,0.06,0.02,0.371,38.0,0.0
Shane Larkin,25,PG,BOS,54,775,10.3,10.1,0.049,0.049,0.075,0.609,32.9,45.7
Patrick McCaw,22,SG,GSW,57,961,7.4,17.9,0.03,0.03,0.094,0.952,21.2,0.0
Joffrey Lauvergne,26,C,SAS,55,534,16.5,16.5,0.072,0.072,0.256,0.111,41.3,0.0
Sterling Brown,22,SG,MIL,54,776,9.1,23.6,0.034,0.034,0.235,0.273,18.3,0.0
Shabazz Muhammad,25,SG,"MIN, MIL",43,418,31.0,23.3,"0.05, 0.117",0.067,"0.0, 0.232",0.273,37.4,0.0
Derrick Rose,29,PG,"CLE, MIN",25,420,11.2,16.6,"0.041, 0.061",0.048,"0.0, 0.164",0.111,28.6,18.2
Joe Young,25,PG,IND,53,558,10.1,-5.8,0.049,0.049,-0.047,0.273,28.7,0.0
Semi Ojeleye,23,PF,BOS,73,1150,4.6,2.9,0.022,0.022,0.021,0.609,14.8,12.8
Willie Reed,27,C,"LAC, DET",42,428,8.8,,"0.069, 0.036",0.067,0,0.0,34.0,0.0
Terrance Ferguson,19,SG,OKC,61,763,7.4,29.9,0.041,0.041,0.321,0.2,24.0,0.0
Raul Neto,25,PG,UTA,41,498,11.9,7.4,0.055,0.055,0.057,0.347,32.2,0.0
Nik Stauskas,24,SG,"PHI, BRK",41,523,9.8,,"0.004, 0.042",0.036,0.0,0.0,12.6,0.0
Tarik Black,26,C,HOU,51,536,14.3,3.4,0.069,0.069,0.027,0.667,54.7,0.0
Tim Frazier,27,PG,WAS,59,838,11.3,15.1,0.061,0.061,0.14,0.2,32.0,0.0
Jahlil Okafor,22,C,"PHI, BRK",28,353,15.8,,"0.041, 0.068",0.066,0.0,0.0,23.4,0.0
Isaiah Canaan,26,PG,"HOU, PHO",20,422,13.7,,"-0.035, 0.059",0.054,0.0,0.0,13.0,0.0
Jason Terry,40,SG,MIL,51,814,8.1,5.5,0.03,0.03,0.055,0.273,16.1,0.0
Matthew Dellavedova,27,PG,MIL,38,712,8.6,6.8,0.032,0.032,0.068,0.273,17.2,0.0
Ekpe Udoh,30,C,UTA,63,810,15.2,3.1,0.07,0.07,0.024,0.347,41.0,0.0
Josh Huestis,26,PF,OKC,69,982,5.4,8.0,0.03,0.03,0.086,0.2,17.6,0.0
T.J. Leaf,20,PF,IND,53,459,10.7,0.0,0.052,0.052,0.0,0.273,30.4,0.0
Brandon Paul,26,SG,SAS,64,576,7.4,15.5,0.032,0.032,0.24,0.111,18.3,0.0
Abdel Nader,24,SF,BOS,48,522,5.1,5.2,0.024,0.024,0.038,0.609,16.1,0.0
Brandan Wright,30,PF,"MEM, HOU",28,381,11.3,,"0.073, 0.055",0.072,0.0,0.667,20.4,0.0
Ramon Sessions,31,PG,"NYK, WAS",28,392,14.9,,"0.024, 0.081",0.055,0.0,0.2,26.7,0.0
Troy Williams,23,SF,"HOU, NYK",21,307,16.2,,"-0.012, 0.063",0.049,0.0,0.0,16.2,0.0
Lucas Nogueira,25,C,TOR,49,418,17.3,-9.8,0.083,0.083,-0.064,0.286,59.8,0.0
Dante Exum,22,PG,UTA,14,235,16.7,8.0,0.077,0.077,0.062,0.347,45.0,21.5
Emeka Okafor,35,C,NOP,26,353,16.4,-13.8,0.079,0.079,-0.126,0.4,46.2,0.0
Jason Smith,31,C,WAS,33,285,8.8,0.0,0.048,0.048,0.0,0.2,25.2,0.0
Meyers Leonard,25,C,POR,33,254,17.8,48.4,0.096,0.096,0.96,0.0,57.4,0.0
DeAndre Liggins,29,SG,"MIL, NOP",58,724,7.8,-7.7,"0.019, 0.037",0.027,"0.0, -0.07",0.4,15.5,0.0
Markelle Fultz,19,SG,PHI,14,253,12.4,5.7,0.058,0.058,0.046,0.371,36.8,0.0
Glenn Robinson III,24,SF,IND,23,338,10.8,17.0,0.052,0.052,0.139,0.273,30.4,0.0
Rodney McGruder,26,SG,MIA,18,299,12.0,-2.9,0.058,0.058,-0.029,0.111,31.1,0.0
Malachi Richardson,22,SG,"SAC, TOR",26,324,10.5,,"0.029, 0.05",0.03,0.0,0.286,10.6,0.0
Guerschon Yabusele,22,PF,BOS,33,235,12.3,1.2,0.059,0.059,0.009,0.609,39.6,0.0
Aaron Brooks,33,PG,MIN,32,189,9.8,27.9,0.053,0.053,0.275,0.111,0.0,0.0
Jalen Jones,24,SF,"NOP, DAL",16,181,10.9,,"0.024, 0.048",0.042,0.0,0.0,0.0,0.0
Brandon Jennings,28,PG,MIL,14,205,12.7,-9.8,0.048,0.048,-0.098,0.273,25.8,0.0
Gary Payton II,25,PG,"MIL, LAL",23,221,11.8,,"0.029, 0.05",0.039,0.0,0.0,18.3,0.0
Rashad Vaughn,21,SG,"MIL, BRK, ORL",28,212,1.1,,"0.042, 0.018, 0.005",0.035,0.0,0.0,18.2,0.0
Caleb Swanigan,20,PF,POR,27,189,7.5,2.6,0.041,0.041,0.052,0.0,0.0,0.0
Derrick Jones Jr.,20,SF,"PHO, MIA",20,245,8.8,,"0.079, 0.042",0.053,0.0,0.111,21.9,0.0
Marcus Georges-Hunt,23,SG,MIN,42,224,6.9,0.0,0.037,0.037,0.0,0.111,21.2,0.0
Kay Felder,22,PG,"CHI, DET",16,140,2.0,,"0.015, 0.008",0.014,0,0.0,0.0,0.0
Dakari Johnson,22,C,OKC,31,161,16.4,0.0,0.092,0.092,0.0,0.2,0.0,0.0
Derrick White,23,PG,SAS,17,139,15.9,20.0,0.069,0.069,0.31,0.111,0.0,0.0
Briante Weber,25,PG,"HOU, MEM",18,237,9.2,,"0.054, 0.035",0.049,0.0,0.0,33.5,0.0
Brice Johnson,23,PF,"LAC, MEM",18,98,16.2,,"0.076, 0.061",0.068,0,0.0,0.0,0.0
Wade Baldwin,21,PG,POR,7,80,16.6,4.7,0.09,0.09,0.093,0.0,0.0,0.0
Georgios Papagiannis,20,C,"SAC, POR",17,122,58.1,,"0.054, 0.315",0.069,0.0,0.0,0.0,0.0
Jake Layman,23,SF,POR,35,160,4.9,50.8,0.027,0.027,1.008,0.0,0.0,0.0
Jordan Crawford,29,SG,NOP,5,53,19.1,34.7,0.092,0.092,0.317,0.4,0.0,0.0
Lorenzo Brown,27,PG,TOR,14,139,8.2,7.2,0.039,0.039,0.047,0.286,0.0,0.0
Solomon Hill,26,SF,NOP,12,187,4.8,7.2,0.023,0.023,0.066,0.4,0.0,26.4
Nigel Hayes,23,SF,"LAL, TOR, SAC",9,122,4.4,,"0.042, 0.168, 0.022",0.059,0.0,0.0,0.0,0.0
Bruno Caboclo,22,SF,"TOR, SAC",12,107,7.9,,"-0.0, 0.04",0.033,0.0,0.0,0.0,0.0
Damian Jones,22,C,GSW,15,89,6.8,-4.7,0.027,0.027,-0.025,0.952,0.0,0.0
Furkan Korkmaz,20,SG,PHI,14,80,3.4,56.7,0.016,0.016,0.462,0.371,0.0,0.0
Antonius Cleveland,23,SG,"DAL, ATL",17,123,3.5,,"0.022, 0.015",0.02,0,0.0,0.0,0.0
Zhou Qi,22,C,HOU,18,124,1.9,16.3,0.009,0.009,0.128,0.667,0.0,0.0
David Stockton,26,PG,UTA,3,9,33.9,-0.7,0.156,0.156,-0.005,0.347,0.0,0.0
Tony Bradley,20,C,UTA,9,29,9.5,41.9,0.044,0.044,0.325,0.347,0.0,0.0
Aaron Jackson,31,PG,HOU,1,35,2.4,8.7,0.012,0.012,0.068,0.667,0.0,0.0
Chinanu Onuaku,21,C,HOU,1,22,-3.2,38.2,-0.015,-0.015,0.3,0.667,0.0,0.0
Jarell Eddie,26,SF,"BOS, CHI",3,9,-13.5,,"0.019, -0.057",-0.006,0.0,0.0,0.0,0.0
